	QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	QSimplified	QConceptual	QFocus	QSecondary	AFocusA	AFocusB	AFocusC	AFocusD	hardToDecompose	FocusNotes	Unnamed: 29	Unnamed: 30	FocusNotes.1	Unnamed: 32
1375	Mercury_SC_416457	416457	1	D	1	0	Mercury	5		Train		2015		LIFE_FUNCT_FEATANDFUNCT_CELLBIO_UNIMULTICELL	eb36-f98b-9b4f-d15e|CENTRAL dd66-f128-9920-883e|CENTRAL 3a25-1c51-791f-6ec7|CENTRAL	Which best describes all unicellular organisms? (A) Every cell is round. (B) Every cell can make food. (C) Every cell can move on its own. (D) Every cell performs all life functions.		EW	SUCCESS										Easy				
1376	Mercury_SC_414080	414080	1	C	1	0	Mercury	3		Train		2015		MAT_STATES_SOLID, MAT_COS_FREEZING	d068-9891-46a3-e999|CENTRAL f03c-decc-030f-b860|CENTRAL 5364-1d90-a262-32e7|CENTRAL fece-0edb-14bf-0a34|LEXGLUE 4a5a-9115-28a9-b97b|GROUNDING 4a5d-ae1d-5ba6-8f8d|GROUNDING 4ef7-13ee-3d35-8a37|LEXGLUE 3a9b-81b5-1a3a-40a0|LEXGLUE cf49-1b7a-89f0-41f5|LEXGLUE de31-9a4c-d874-ac06|LEXGLUE	A student poured water into a plastic tray. The student then put the tray into the freezer. What property of the water changed as the water froze? (A) The water became a gas. (B) The mass of water increased. (C) The water took a definite shape. (D) The flavor of the water changed.		ZX EW	SUCCESS										Challenge				
1377	MEA_2013_8_17	17	1	B	1	0	MEA	8		Train		2013-2014		EARTH_GEO_FOSSILS_SPECIES	2a03-c269-a447-ec30|CENTRAL 14f6-6249-15eb-7158|GROUNDING 10ce-c060-90b9-b748|GROUNDING e288-5cf7-f60d-4e8d|LEXGLUE 21f2-7587-e5e3-e55c|GROUNDING 8b56-35cc-d534-8cad|LEXGLUE 19f5-4162-4c01-59aa|LEXGLUE 782a-53e7-c1c7-aae0|GROUNDING 580f-1d81-36b1-adb3|LEXGLUE bfdf-b468-ee22-1b60|LEXGLUE	A geologist found fossils of horse bones in different rock layers of a canyon. The fossils in the lower levels show shorter bones than those in the upper-level fossils. Which conclusion is based on the geologist's observations? (A) Horse's reproduce using two parents. (B) Horse's became larger over time. (C) Smaller Horse's went extinct, and then larger Horse's formed. (D) Smaller Horse's are better suited to the environment than larger Horse's.		EW	SUCCESS										Easy				
1378	Mercury_SC_401156	401156	1	C	1	0	Mercury	5		Train		2015		MAT_PROPMATERIAL_ELECCOND	9cea-7fba-e1c5-f8b3|CENTRAL 23bf-e586-9387-c883|CENTRAL b5f8-afed-3d08-707b|CENTRAL 1b31-08ba-2a30-8dd0|LEXGLUE	Copper is used in house wiring because it is (A) magnetic. (B) an insulator. (C) an electrical conductor. (D) hard to bend into new shapes.		SM EW	SUCCESS										Easy				
1379	MCAS_1999_8_2	2	1	D	1	0	MCAS	8		Train		1999		OTHER_HIST_INVENT, EARTH_WEATHER_MEAS	8474-b5e2-bbd9-5e69|CENTRAL ec10-8364-741a-1875|CENTRAL 3022-b0dc-604d-b0d7|LEXGLUE	Which technological advancement has done the most to improve the accuracy of weather predictions? (A) barometer (B) weather balloons (C) anemometer (D) satellites		SM	SUCCESS										Easy				
1380	OHAT_2010_5_20	20	1	B	1	0	Ohio Achievement Tests	5		Train		2010		LIFE_INTERDEP_RELSPECIES, LIFE_FUNCT_FEATANDFUNCT_PLANT_REPRODUCTION	7289-5346-1246-0060|ROLE cf2b-eb3d-dfe5-d6d3|CENTRAL 4dcf-7536-2995-3a73|CENTRAL f55b-507a-c8f0-2acf|CENTRAL 5900-59b1-bb87-4115|CENTRAL 14de-6699-6b2e-a5d1|GROUNDING 3ed3-ffdd-5807-f126|GROUNDING 38f7-b1e7-b37e-ef1e|LEXGLUE	Nectar is a sweet liquid that some flowering plants produce. A hummingbird drinks nectar from a flower. When a hummingbird drinks nectar, pollen from the flower sticks to the hummingbird's beak. The picture shows a hummingbird drinking nectar from a flower. Which statement explains the role of a hummingbird in the life cycle of a flowering plant? (A) A hummingbird carries food to the plant. (B) A hummingbird helps the plant reproduce. (C) A hummingbird protects the plant from predators. (D) A hummingbird makes the flowers produce nectar.	Plants reproduce through a process called pollination.  Pollination occurs when pollen is moved within flowers or carried from flower to flower by pollinating animals, or by the wind.  Pollinating animals include birds, bees, and other animals.  A hummingbird is a kind of animal.  When pollen sticks to the hummingbird, it will move to where the hummingbird moves.  When the hummingbird moves to a new flower, the conditions for pollination will be met.	SM EW	SUCCESS										Challenge				
1381	Mercury_SC_409670	409670	1	B	1	0	Mercury	5		Train		2015		LIFE_FUNCT_FEATANDFUNCT_PLANT_ROOT, EARTH_WEATHER_ERO_EROSION	5e75-4bbb-dae0-311f|CENTRAL 1fc9-87b3-4b09-6451|CENTRAL d54f-e502-fa51-788d|CENTRAL 57d4-79ba-a97d-0f9a|LEXGLUE 1ec2-4fac-096f-d2fc|CENTRAL 360a-b24c-3306-9b73|LEXGLUE	A class planted trees and shrubs in an empty dirt lot beside the school. The roots of the plants can help protect the soil. The soil is most likely being protected from what? (A) a drought (B) wind erosion (C) an earthquake (D) water pollution		EW	SUCCESS										Easy				
1382	MCAS_2007_8_5158	5158	1	B	1	0	MCAS	8		Train		2007		CEL_ORBIT	828a-1af1-a7bd-61e8|CENTRAL a6ed-d678-af19-2281|LEXGLUE e35c-e251-2993-ac25|GROUNDING af26-8083-b908-7d3b|GROUNDING 4f0f-94ba-06b4-84be|GROUNDING c108-4bce-dd8b-9a56|LEXGLUE	Which of the following keeps the planets in our solar system in orbit around the Sun? (A) atmospheric pressure (B) gravitational force (C) electromagnetic energy (D) thermal energy		JRM SM	SUCCESS										Easy				
1383	Mercury_SC_413533	413533	1	A	1	0	Mercury	3		Train		2015		MAT_CHANGES_CHEMICAL	4dc5-13bf-3c46-af74|LEXGLUE 6cf1-9d92-5a26-93fd|CENTRAL 3dca-07f2-1404-d404|CENTRAL	Which example shows a new substance being formed? (A) a candle burning (B) a shoelace being tied (C) a pipe being cut in half (D) a block of ice melting		SM EW	SUCCESS										Easy				
1384	LEAP_2001_8_10381	10381	1	C	1	0	Louisiana Educational Assessment Program	8		Train		2001		EARTH_GEO_ROCK	5645-74d9-19c8-9dc4|CENTRAL 3f61-74b3-1327-f313|CENTRAL 0bab-0fad-ce84-76bb|CENTRAL 24ad-ac10-90a2-5448|CENTRAL 8069-7f81-d181-7a04|CENTRAL	Which statement is the best description of what happens in the rock cycle? (A) Rocks on old mountains are gradually weathered away while mountain building and volcanism form new mountains. (B) Once formed, rocks stay in place until rocks above them are weathered away, and they reach the surface. (C) As sedimentary rocks are buried deep below other rocks, they are changed by heat and pressure, eventually return to the surface, and are weathered again. (D) Younger sedimentary rocks are always deposited on top of older metamorphic or igneous rocks.		SM	SUCCESS										Challenge				
1385	Mercury_188650	188650	1	A	1	0	Mercury	8		Train		2015		CEL_FEATURES_STELLAR	bd14-3e52-3df9-f7f9|CENTRAL 2101-2541-e7c8-ef19|GROUNDING	Which of the following processes is an important part of star formation? (A) nuclear fusion (B) nuclear fission (C) molecular fusion (D) molecular fission		JRM 	 SUCCESS										Easy				
1386	Mercury_SC_405337	405337	1	C	1	0	Mercury	5		Train		2015		EARTH_WEATHER_MEAS	ab9f-bddf-b450-6260|CENTRAL a341-f03e-05a7-a158|CENTRAL	Jenny's class made an instrument to measure air pressure. The instrument is a (A) thermometer. (B) rain gauge. (C) barometer. (D) wind vane.		EW	SUCCESS										Easy				
1387	Mercury_7267768_ENUM0	7267768	1	B	1	0	Mercury	7		Train		2015		CEL_SEARCHLIFE, LIFE_FUNCT_FUNCT_ANIMESS, LIFE_FUNCT_FUNCT_PLANTESS	f59c-9a1b-f57b-d689|CENTRAL bb63-bcc5-0cd8-72db|GROUNDING b199-e899-31a4-afb8|LEXGLUE bd0b-b247-b751-a31e|CENTRAL ee00-d173-1b21-e6b0|GROUNDING c12c-929a-973c-af3c|LEXGLUE e57b-18c2-73ff-869b|LEXGLUE	Life is more likely to be found on a planet whose atmosphere contains abundant (A) neon. (B) oxygen. (C) hydrogen. (D) sulfur dioxide.		EW	 SUCCESS										Easy				
1388	Mercury_SC_415697_ENUM0	415697	1	B	1	0	Mercury	3		Train		2015		ENG_FORMS_HEAT, ENG_FORMS_SOUND, ENG_INTERACTIONEM	1980-256d-b685-846c|CENTRAL 32e0-8371-00dd-9561|CENTRAL 7969-9020-bfa6-c54c|GROUNDING 7ab6-d0b1-eac4-a2a9|GROUNDING 4710-c993-7a19-bef2|LEXGLUE d753-423d-5ce7-53ce|LEXGLUE 26cb-7582-a17c-a0d6|CENTRAL e9ed-3032-6736-3077|CENTRAL c4a5-564d-59d0-1074|GROUNDING eb92-b0cd-c257-9bcf|GROUNDING 9550-c1ae-9209-afcd|GROUNDING db0b-31a1-91ab-6996|LEXGLUE	Rubbing sandpaper on a piece of wood produces what two types of energy? (A) heat and light (B) sound and heat (C) light and electricity (D) electricity and sound		EW	SUCCESS										Challenge				
1389	AIMS_2009_4_10	10	1	A	1	0	AIMS	4		Train		2009		EARTH_WEATHER_MEAS_WINDSPEED	7a68-d438-ce92-5fb1|CENTRAL 1a23-b7e4-5ac6-60c3|BACKGROUND ad64-e231-181e-0684|CENTRAL	Directions Read the information about wind erosion then answer the question. Wind can cause erosion that changes the surface of the Earth. Wind erosion can have negative effects on the environment by removing soil and polluting the air during dust storms. Walter wanted to find out if faster wind speeds increased the amount of wind erosion. Which instrument should he use to measure wind speed? (A) anemometer (B) barometer (C) rain gauge (D) thermometer	An anemometer is an instrument used to measure wind speed.	SM	SUCCESS										Easy				
1390	Mercury_SC_406036	406036	1	C	1	0	Mercury	5		Train		2015		LIFE_FUNCT_FEATANDFUNCT_ANIM_CIRCULATORY	ea27-c3fc-7c64-eeb2|CENTRAL	Which system absorbs and carries food from the digestive system to the rest of the body? (A) nervous system (B) muscular system (C) circulatory system (D) respiratory system		SM EW	SUCCESS										Easy				
1391	Mercury_7013283	7013283	1	B	1	0	Mercury	8		Train		2015		ENG_SOUND_SPEED	f9ec-e385-00dd-f987|CENTRAL 48c8-ab22-893a-e784|CENTRAL 1021-be7c-f27d-2e9e|LEXGLUE 1a27-8414-0bd8-35d1|LEXGLUE	The speed of sound is generally greatest in (A) solids and lowest in liquids. (B) solids and lowest in gases. (C) gases and lowest in liquids. (D) gases and lowest in solids.		ZX 	 SUCCESS										Challenge				
1392	Mercury_SC_413079	413079	1	C	1	0	Mercury	3		Train		2015		EARTH_INNER_PLATE_VOLC, EARTH_GEO_FORMATIONS	5cf8-8920-4274-dde5|ROLE 5ac1-fbf9-6335-c12a|CENTRAL ba5a-219b-b187-3b98|GROUNDING	Which is a quick process that can form new land near an ocean? (A) earthquake (B) landslide (C) volcano erupting (D) weathering from waves		SM EW	SUCCESS										Easy				
1393	MCAS_2006_9_42-v1	42	1	D	1	0	MCAS	9		Train		2006		LIFE_FUNCT_FEATANDFUNCT_PLANT_PHOTOSYNTH, LIFE_FUNCT_FEATANDFUNCT_CELLBIO_RESPIR	7309-3070-fa70-cad9|GROUNDING 0962-4a47-4e17-ce97|CENTRAL 539c-ccfe-688f-27f6|LEXGLUE 4849-d977-c75a-e8fb|GROUNDING c457-baf0-ed17-9213|GROUNDING b043-79cc-a77e-e968|GROUNDING 57ee-2852-addc-6da0|GROUNDING 7272-bf77-2331-1b55|CENTRAL d11d-a195-7042-efcc|GROUNDING	In which of the following ways are photosynthesis and cellular respiration alike? (A) Both processes produce glucose. (B) Both processes consume carbon dioxide. (C) Both processes take place in chloroplasts. (D) Both processes involve energy transformations.			SUCCESS										Challenge				
1394	ACTAAP_2008_5_11	11	1	A	1	0	ACTAAP	5		Train		2008		LIFE_FUNCT_FEATANDFUNCT_CELLBIO_PLANTCELL	6c0f-ee50-8f2c-401e|CENTRAL f1b0-1ed6-289e-c065|CENTRAL 88b6-8bff-95aa-75e1|CENTRAL 816a-0510-1046-441e|GROUNDING 8370-394e-7d79-4c14|GROUNDING e15b-3e85-4d7a-42ea|BACKGROUND 3d19-51ab-7f0c-7a14|LEXGLUE	With a microscope, you see that an object has a cell wall, a chloroplast, and a nucleus. What is being observed? (A) a plant cell (B) an animal cell (C) a male organism (D) a female organism		EW	SUCCESS										Easy				
1395	Mercury_SC_410898	410898	1	D	1	0	Mercury	5		Train		2015		CEL_CYCLES	66df-2200-f730-17c3|CENTRAL 9d53-7320-d186-07d9|LEXGLUE	Martin is writing a report for science class about how the tilt of Earth affects living organisms. Which subject should Martin include in his report that is directly affected by Earth's tilt? (A) night and day (B) cloud formation (C) phases of the Moon (D) changing of the seasons		EW	SUCCESS										Easy				
1396	AIMS_2008_8_10	10	1	B	1	0	AIMS	8		Train		2008		LIFE_INTERDEP_RELSPECIES	a6f0-93ef-5850-b78f|CENTRAL 3068-39f6-82d0-ee19|GROUNDING e26b-b21d-d4a3-25fc|GROUNDING 10ce-c060-90b9-b748|GROUNDING 3172-d857-da0d-c1a6|CENTRAL aadb-cb93-3373-eefa|GROUNDING 2e89-d8e8-a8fb-9acc|GROUNDING 87a0-dd02-dd6d-ee60|LEXGLUE 64b7-48f3-785e-a595|CENTRAL 7159-d1fa-5784-4a1e|LEXGLUE	In a desert environment, cactus wrens often build their nests in cholla cacti to avoid predators. This behavior does not hurt the cacti. Which type of relationship do cactus wrens and cholla cacti demonstrate? (A) competitive (B) commensalism (C) mutualism (D) parasitism		SM	SUCCESS										Easy				
1397	Mercury_SC_408308	408308	1	C	1	0	Mercury	5		Train		2015		LIFE_FUNCT_FEATANDFUNCT_PLANT_PHOTOSYNTH	619e-a5d1-b505-4f69|CENTRAL 49dc-4526-46f9-5b32|GROUNDING f487-43a6-3837-b86b|CENTRAL 7309-3070-fa70-cad9|CENTRAL 8be8-72e2-0326-1f4b|CENTRAL 7dc9-24ac-4c93-866e|LEXGLUE	Janet learns that Earth is tilted. Due to its tilt, some areas on the surface of Earth experience darkness for an entire day. Which plant process is affected most during this darkness? (A) root growth (B) reproduction (C) photosynthesis (D) water absorption		SM EW	SUCCESS										Easy				
1398	Mercury_SC_410872	410872	1	B	1	0	Mercury	5		Train		2015		LIFE_ENVADP_ADAP_PLANT	5554-6d9d-779d-d5f5|ROLE 2e89-d8e8-a8fb-9acc|GROUNDING 7376-0d97-1227-bd6a|CENTRAL 7626-ebfe-aa54-61db|CENTRAL f3ed-dedc-2aad-109c|CENTRAL 8697-e00d-4b6f-7a62|LEXGLUE bf2f-e380-be4e-ca06|LEXGLUE 2999-5991-d180-65c1|CENTRAL b48d-28f4-b020-de9f|CENTRAL b5b8-ce64-6568-4a6c|LEXGLUE c412-a85a-5de1-771a|GROUNDING 87a0-dd02-dd6d-ee60|GROUNDING 7b3b-3c56-8e8b-ab1c|LEXGLUE	The aloe plant can absorb a lot of water during a rain shower. The extra water is stored in its leaves. The ability to store water in its leaves is most likely an adaptation to which type of environment? (A) one near the ocean (B) one with dry conditions (C) one with a variety of organisms (D) one that receives a lot of sunlight		SM EW	SUCCESS										Easy				
1399	Mercury_7214533	7214533	1	C	1	0	Mercury	8		Train		2015		CEL_FEATURES_SOLARSYSTEMS	04b4-5695-5804-0ccb|CENTRAL 88a6-71df-a8e2-2fe0|BACKGROUND 1fb6-af63-74de-86fd|GROUNDING b772-8846-82c7-f2d8|GROUNDING 012b-c5bb-c960-0089|CENTRAL 6e3e-02b9-0dad-dece|LEXGLUE 6356-35ea-f51a-4067|LEXGLUE	Which of these locations in the solar system contains the most asteroids? (A) the surface of the Sun (B) the ring system of Saturn (C) between Mars and Jupiter (D) between Mercury and Venus		JRM 	 SUCCESS										Easy				
1400	TAKS_2009_8_40	40	1	C	1	0	TAKS	8		Train		2009		EARTH_HUMIMP_RES_FOSSILFUEL	0b4c-355e-1cca-d698|CENTRAL 87e4-0553-c70e-56fa|CENTRAL	Which of these resources will most likely be depleted first?    (A) Wind (B) Solar energy (C) Fossil fuels (D) Water		EW	SUCCESS										Easy				
1401	MCAS_2009_8_8	8	1	C	1	0	MCAS	8		Train		2009		MAT_CHEM_ELEMVSCOMP	b859-0a35-7eea-8222|GROUNDING 490c-5be7-2ff7-4bf2|LEXGLUE e377-7e6c-08ee-0af6|CENTRAL 4706-54ea-c8d6-bedd|CENTRAL a4e7-1e7b-d533-2a7f|GROUNDING	Which of the following is an example of a container that is filled with a pure substance rather than with a mixture? (A) a tire filled with air (B) a jar filled with salt water (C) a balloon filled with helium (D) a glass filled with chocolate milk		ZX EW	SUCCESS										Easy				
1402	Mercury_SC_401177	401177	1	C	1	0	Mercury	5		Train		2015		MAT_MEAS_INST_RULER, MAT_MEAS_INST_CLOCK	ff09-6cad-071f-5a08|GROUNDING b753-a285-8304-024a|CENTRAL ba0a-4b3e-ff60-ec49|CENTRAL 91bf-d72e-f4e5-1526|CENTRAL 1958-4336-80f2-90bd|CENTRAL 48c0-261e-72f5-c101|CENTRAL 1c02-45a8-ac3d-d3e5|CENTRAL 61e6-58a6-0d23-51c3|CENTRAL 4f86-9f32-f5ab-f744|GROUNDING	Which objects are the most useful for collecting data on the speed of a toy car? (A) microscope, computer, ruler (B) thermometer, calculator, magnet (C) stopwatch, calculator, meter stick (D) camera, digital recorder, safety goggles		ZX JRM SM	 SUCCESS										Easy				
1403	Mercury_7090773	7090773	1	D	1	0	Mercury	7		Train		2015		EARTH_HUMIMP_WHAT_GLOBALWARMING	4040-94c5-cc21-a29c|CENTRAL f753-aa2a-323e-a18d|CENTRAL 96ff-31bb-ea13-9aff|GROUNDING f8b7-590f-a416-818a|LEXGLUE e954-31b9-137b-012b|CENTRAL dada-1ff5-eaf9-f0d7|CENTRAL 1b31-08ba-2a30-8dd0|LEXGLUE 9d53-7320-d186-07d9|GROUNDING	Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels? (A) the ability of farmers to plant crops (B) the ability of scientists to study other planets (C) the ability of Earth to continue recycling rocks (D) the ability of Earth to maintain lower temperatures		EW	 SUCCESS										Challenge				
1404	AIMS_2008_4_9	9	1	B	1	0	AIMS	4		Train		2008		OTHER_DEVICE	fb43-38c7-f8b9-ee5d|CENTRAL 2d70-7bf6-5bc2-e3f2|LEXGLUE 9b09-3c82-e0da-574f|CENTRAL a8e1-376d-a65c-d56c|LEXGLUE	Which invention has technology that helps people keep food fresh for a long period of time? (A) dishwasher (B) refrigerator (C) electric mixer (D) microwave oven		EW	SUCCESS										Easy				
1405	Mercury_178115	178115	1	B	1	0	Mercury	8		Train		2015		CEL_ORBIT	828a-1af1-a7bd-61e8|CENTRAL c108-4bce-dd8b-9a56|LEXGLUE a6a9-3e1b-7e02-ce06|GROUNDING	Which of the following helps keep the Moon in its orbit? (A) friction (B) gravity (C) longitude (D) latitude		JRM EW	 SUCCESS										Easy				
1406	NYSEDREGENTS_2005_4_24	24	1	C	1	0	NYSEDREGENTS	4		Train		2005		ENG_DEVICES, ENG_CONV_CONV	a2e1-8d32-c994-cd9c|CENTRAL a5c9-d7a4-8421-bb2e|GROUNDING b48f-450b-c280-659d|CENTRAL 7726-d9fd-f431-db04|GROUNDING de85-5c79-0f87-2066|GROUNDING 72a6-1822-575b-e849|LEXGLUE 7c96-f704-e51e-1678|LEXGLUE	When a person speaks into a telephone, sound energy is changed mostly into which form of energy? (A) heat (B) light (C) electrical (D) chemical	A telephone is a tool for communication.  A telephone is an electrical device.  Two people in distant places can communicate through telephones.  A telephone converts sound into electrical energy, then transmits that electrical energy to another telephone, where it is converted back into sound.  Sound is a kind of sound energy.  Speaking is a form of communication.  People is multiple persons.	EW	SUCCESS										Easy				
1407	Mercury_SC_401653_ENUM0	401653	1	B	1	0	Mercury	5		Train		2015		EARTH_GEO_FORMATIONS, EARTH_WEATHER_ERO_DEPOSITION	c7d3-bf39-278c-9647|CENTRAL cb6d-119e-cb76-09a7|CENTRAL d22b-a7bb-0814-9332|LEXGLUE	Which land form is the result of the constructive force of a glacier? (A) valleys carved by a moving glacier (B) piles of rocks deposited by a melting glacier (C) grooves created in a granite surface by a glacier (D) bedrock hills roughened by the passing of a glacier		SM	SUCCESS										Challenge				
1408	Mercury_7015313	7015313	1	D	1	0	Mercury	8		Train		2015		ENG_WAVES_TYPESOFMOTION	319f-a9ac-cf44-558d|CENTRAL 2870-0285-f0dd-d587|CENTRAL d4a7-ea98-8609-0e2d|GROUNDING 4c92-b6ee-0385-22fc|ROLE 1758-a1b7-4083-9e99|CENTRAL	When a transverse wave passes from right to left through a medium, what happens to the particles of the medium? (A) Particles travel from right to left along the wave. (B) Particles travel from left to right along the wave. (C) Particles move back and forth parallel to the wave. (D) Particles move back and forth perpendicular to the wave.		ZX 	 SUCCESS										Easy				
1409	Mercury_SC_401279	401279	1	A	1	0	Mercury	5		Train		2015		EARTH_WEATHER_MEAS	a341-f03e-05a7-a158|CENTRAL 67a2-4933-140d-2d35|CENTRAL	The reading on a barometer rises when the air (A) pressure increases. (B) pressure decreases. (C) speed increases. (D) speed decreases.		SM EW	SUCCESS										Easy				
